5082,630,0,-629,698,-64,-626,2
5091,665,-9,-627,702,-70,-624,3
5098,660,-5,-613,705,-75,-624,3
5107,667,-8,-626,708,-81,-622,3
5116,678,-11,-643,712,-87,-619,2
5125,679,-34,-623,715,-92,-618,3
5140,704,-49,-621,721,-102,-615,4
5151,721,-79,-615,723,-107,-613,2
5159,717,-70,-652,726,-112,-611,3
5166,695,-68,-626,730,-117,-608,4
5175,700,-76,-631,734,-126,-604,3
5185,700,-78,-626,737,-132,-600,1
5192,710,-100,-597,739,-134,-600,3
5201,708,-109,-604,741,-139,-598,2
5208,695,-118,-602,744,-143,-596,3
5217,684,-128,-594,746,-147,-594,2
5233,683,-123,-590,752,-157,-589,2
5241,710,-125,-597,755,-162,-587,3
5249,730,-115,-596,758,-168,-584,4
5259,749,-131,-591,760,-174,-581,2
5266,723,-132,-574,763,-179,-579,3
5275,714,-120,-592,766,-184,-576,3
5283,714,-132,-582,769,-190,-574,4
5292,723,-142,-569,772,-195,-572,3
5300,748,-140,-573,775,-201,-570,4
5309,770,-165,-580,778,-206,-568,4
5318,748,-167,-563,781,-210,-567,4
5337,751,-156,-585,788,-221,-563,3
5346,766,-189,-550,792,-226,-563,3
5356,772,-205,-554,797,-230,-564,3
5366,789,-207,-575,798,-233,-562,5
5372,767,-208,-540,799,-235,-561,7
5383,767,-215,-544,805,-240,-563,4
5394,779,-205,-570,813,-245,-565,4
5406,768,-218,-553,819,-250,-567,4
5418,776,-217,-550,825,-255,-568,5
5451,788,-233,-552,838,-268,-568,4
5462,779,-248,-566,842,-271,-569,5
5473,801,-230,-601,846,-276,-567,4
5484,797,-237,-577,849,-280,-566,3
5493,823,-250,-555,853,-284,-566,4
5503,804,-223,-565,856,-288,-565,4
5513,796,-230,-572,859,-292,-564,4
5523,829,-254,-568,862,-296,-564,5
5535,825,-246,-558,864,-300,-562,2
5554,813,-265,-550,870,-307,-561,4
5563,807,-266,-547,873,-310,-561,4
5576,814,-267,-564,875,-313,-559,2
5585,857,-301,-559,878,-316,-560,3
5595,843,-321,-535,880,-317,-561,3
5604,806,-291,-554,883,-319,-561,4
5615,835,-272,-586,886,-323,-560,4
5625,835,-275,-533,889,-326,-560,4
5636,856,-284,-541,892,-329,-560,4
5648,868,-279,-576,895,-333,-559,3
5657,850,-277,-562,898,-337,-559,3
5680,865,-293,-551,905,-343,-560,3
5692,894,-286,-574,910,-347,-561,3
5705,890,-315,-554,914,-351,-562,2
5716,907,-329,-548,920,-354,-565,3
5730,894,-310,-556,926,-358,-567,2
5744,889,-302,-575,934,-364,-571,2
5755,897,-327,-567,938,-366,-571,7
5766,896,-331,-559,939,-368,-571,8
5781,915,-310,-568,944,-372,-572,2
5795,903,-316,-570,953,-378,-576,2
5826,937,-357,-561,967,-385,-583,2
5835,956,-365,-579,973,-388,-586,3
5844,895,-348,-559,978,-390,-588,3
5854,899,-352,-555,982,-393,-590,2
5864,963,-361,-562,985,-395,-592,2
5873,945,-345,-586,989,-398,-593,2
5881,915,-355,-577,993,-400,-595,4
5892,963,-383,-573,996,-401,-596,2
5900,955,-342,-599,1000,-404,-597,4
5922,982,-398,-573,1005,-408,-600,2
5931,958,-363,-577,1008,-410,-601,2
5939,964,-350,-590,1012,-413,-602,4
5950,1011,-406,-576,1015,-414,-604,3
5961,976,-379,-578,1017,-416,-605,2
5969,982,-357,-597,1021,-419,-606,4
5980,1005,-371,-582,1024,-421,-607,3
5991,988,-385,-586,1027,-423,-609,1
5999,1034,-414,-607,1031,-425,-611,4
6009,1015,-395,-616,1035,-427,-613,4
6020,970,-402,-604,1039,-428,-615,3
6041,994,-380,-580,1048,-433,-620,2
6050,1042,-411,-584,1055,-436,-624,3
6061,999,-414,-580,1061,-438,-628,2
6071,979,-412,-590,1071,-442,-634,2
6074,1028,-415,-603,1079,-445,-638,9
6085,1041,-430,-604,1079,-445,-639,9
6100,999,-414,-604,1080,-445,-639,4
6110,1013,-382,-594,1081,-447,-639,4
6121,1105,-421,-616,1082,-449,-639,4
6140,1043,-407,-593,1083,-450,-640,6
6151,1043,-415,-617,1083,-451,-640,5
6161,1057,-432,-650,1084,-451,-640,6
6173,1050,-474,-629,1084,-450,-641,5
6183,1049,-446,-620,1085,-449,-642,5
6193,1031,-411,-648,1086,-450,-642,6
6205,1041,-431,-647,1086,-450,-641,4
6215,1068,-425,-611,1086,-451,-641,5
6224,1082,-399,-606,1087,-452,-641,7
6245,1082,-433,-602,1087,-454,-641,7
6258,1076,-452,-617,1087,-453,-642,5
6273,1040,-431,-626,1088,-453,-642,6
6285,1050,-446,-595,1088,-453,-643,4
6293,1063,-436,-597,1088,-453,-644,7
6306,1107,-443,-638,1089,-453,-644,5
6317,1059,-431,-624,1089,-454,-644,4
6327,1072,-440,-597,1090,-454,-645,5
6338,1094,-439,-633,1090,-454,-645,5
6349,1104,-446,-642,1091,-455,-646,5
6372,1114,-458,-617,1093,-455,-648,4
6380,1114,-444,-655,1093,-456,-648,7
6392,1088,-441,-624,1092,-456,-647,6
6406,1094,-442,-599,1078,-450,-639,3
6417,1089,-435,-637,1065,-445,-631,3
6428,1103,-450,-657,1055,-441,-625,3
6438,1063,-456,-630,1046,-437,-620,4
6448,1062,-439,-636,1038,-434,-616,5
6460,1033,-419,-665,1033,-432,-612,3
6469,1043,-452,-626,1027,-429,-608,5
6480,1040,-457,-601,1022,-426,-606,4
6502,1031,-424,-633,1013,-422,-601,3
6512,1069,-474,-605,1008,-419,-598,4
6523,1024,-431,-597,1004,-417,-597,3
6532,1023,-398,-622,999,-416,-593,5
6544,1020,-433,-606,996,-414,-591,3
6551,1002,-427,-601,991,-411,-588,6
6563,993,-398,-643,987,-410,-585,4
6572,1038,-426,-626,982,-408,-582,6
6583,978,-407,-587,978,-406,-580,5
6604,1013,-402,-628,970,-403,-574,4
6614,957,-381,-597,965,-401,-570,4
6623,947,-381,-570,960,-399,-567,4
6632,997,-404,-591,953,-397,-563,4
6637,963,-356,-601,947,-396,-558,4
6641,966,-388,-569,939,-393,-553,4
6644,946,-371,-556,930,-390,-548,4
6647,942,-353,-574,920,-387,-541,4
6648,962,-380,-583,906,-381,-532,4
6645,972,-417,-559,904,-380,-531,6
6662,913,-364,-560,888,-374,-521,5
6660,912,-377,-552,872,-367,-511,5
6658,896,-386,-520,861,-362,-505,5
6659,900,-380,-521,851,-358,-499,5
6661,889,-363,-542,843,-355,-494,5
6664,873,-337,-539,835,-352,-488,6
6667,866,-357,-507,829,-350,-485,6
6673,886,-368,-516,824,-348,-482,4
6678,845,-332,-519,817,-346,-478,6
6682,834,-344,-506,813,-344,-474,5
6693,817,-351,-480,803,-339,-469,6
6698,828,-340,-493,798,-337,-466,6
6702,800,-324,-507,794,-336,-462,7
6709,781,-307,-487,791,-335,-460,5
6714,779,-320,-461,786,-334,-457,6
6718,807,-331,-461,781,-332,-454,7
6725,806,-318,-477,778,-331,-452,6
6730,797,-319,-486,773,-329,-448,7
6737,758,-308,-458,770,-328,-446,5
6741,757,-311,-454,765,-326,-443,6
6757,751,-314,-470,753,-321,-434,6
6762,749,-313,-433,748,-319,-432,6
6766,746,-307,-418,743,-317,-429,6
6772,753,-302,-424,738,-315,-427,6
6777,763,-302,-434,733,-313,-424,5
6782,759,-304,-442,726,-311,-420,6
6787,756,-326,-417,720,-307,-417,6
6791,734,-317,-410,713,-304,-414,5
6796,712,-297,-413,707,-301,-411,4
6803,709,-309,-435,689,-293,-400,4
6806,701,-309,-420,676,-287,-393,5
6798,709,-316,-416,664,-282,-385,14
6806,689,-295,-412,664,-281,-386,7
6809,680,-277,-426,660,-280,-382,12
6820,678,-271,-428,656,-279,-380,6
6825,703,-289,-423,623,-265,-360,6
6822,676,-277,-397,600,-256,-347,6
6828,667,-285,-387,581,-247,-336,6
6834,652,-264,-387,562,-239,-325,7
6842,649,-249,-395,551,-235,-318,5
6854,623,-254,-364,525,-224,-303,6
6860,597,-261,-352,513,-219,-297,6
6865,576,-251,-344,502,-213,-290,7
6872,576,-236,-339,494,-210,-286,6
6877,560,-203,-331,487,-207,-281,6
6881,544,-197,-319,475,-204,-274,8
6888,535,-202,-294,471,-202,-272,6
6893,516,-190,-285,464,-199,-268,6
6897,498,-194,-274,456,-196,-264,7
6908,483,-202,-285,445,-191,-258,6
6913,463,-195,-285,441,-189,-256,5
6917,465,-194,-283,433,-186,-252,6
6920,447,-191,-268,426,-182,-247,8
6925,430,-189,-247,422,-180,-246,7
6930,421,-185,-246,418,-178,-244,6
6935,410,-184,-242,415,-176,-242,5
6937,417,-184,-241,407,-172,-238,8
6942,416,-183,-246,403,-170,-236,7
6947,402,-171,-241,400,-168,-234,6
6956,409,-169,-243,392,-165,-230,5
6957,398,-155,-230,385,-162,-225,8
6962,401,-156,-218,381,-160,-223,7
6966,380,-148,-206,377,-159,-221,7
6970,386,-147,-209,373,-157,-219,7
6973,377,-138,-199,369,-156,-217,7
6978,371,-144,-205,365,-154,-215,6
6982,363,-144,-214,361,-153,-213,6
6985,361,-150,-225,357,-151,-211,6
6989,351,-146,-230,354,-150,-208,6
6999,350,-155,-225,347,-146,-203,3
7001,338,-151,-220,339,-143,-199,7
7004,329,-140,-214,336,-141,-197,7
7008,340,-137,-203,332,-140,-194,6
7012,343,-127,-200,328,-138,-192,6
7015,340,-134,-188,324,-137,-190,6
7018,338,-125,-200,320,-136,-188,6
7022,336,-128,-197,317,-134,-185,6
7025,340,-131,-199,313,-133,-183,6
7033,310,-133,-190,305,-129,-179,5
7036,306,-147,-189,302,-127,-177,5
7039,299,-152,-182,298,-125,-175,5
7042,294,-149,-187,294,-123,-173,5
7045,289,-142,-178,291,-121,-171,5
7048,293,-140,-169,287,-119,-169,5
7049,287,-124,-165,279,-115,-165,7
7052,284,-113,-164,276,-114,-163,7
7055,296,-112,-166,272,-112,-160,7
7058,279,-105,-159,264,-110,-156,9
7061,265,-96,-168,257,-107,-151,11
7067,257,-89,-172,242,-102,-141,15
7070,256,-90,-173,227,-96,-132,21
7073,259,-99,-160,219,-93,-127,22
7075,232,-88,-153,208,-89,-120,25
7077,236,-95,-145,201,-86,-116,27
7079,226,-93,-140,182,-78,-105,32
7082,214,-89,-128,178,-76,-102,31
7084,206,-86,-123,163,-70,-94,35
7086,199,-90,-115,152,-65,-87,36
7088,185,-86,-110,140,-60,-81,38
7091,161,-76,-91,110,-47,-64,42
7081,153,-74,-79,99,-42,-57,55
7083,139,-64,-70,99,-42,-57,54
7087,132,-51,-62,99,-42,-57,52
7089,125,-42,-45,99,-42,-58,51
7091,118,-36,-43,98,-42,-58,50
7093,102,-27,-40,98,-42,-58,49
